ID,套餐金额,额外通话时长,额外流量,改变行为,服务合约,关联购买,集团用户,流失用户
3995,1,698.8,-59.44103765487673,0,0,0,0,1
3996,1,-133.166666666667,-59.870919466019046,0,0,0,0,1
3997,1,159.833333333333,411.142203807852,0,0,0,0,1
3998,2,806.666666666667,-52.54588783042769,0,1,0,1,0
3999,1,420.666666666667,-271.88998508454137,0,0,0,0,1
4000,1,275.0,-58.19848215577876,0,0,0,0,0
4001,1,91.8333333333333,-18.95035060243416,0,0,0,0,1
4002,1,-152.666666666667,-248.09912411862172,0,1,0,1,0
4003,2,1610.5,34.40734181140647,0,1,0,1,0
4004,1,-232.666666666667,-59.91133379936222,0,0,0,0,1
4005,1,-43.0,-59.98739266395584,0,0,0,0,1
4006,1,42.1666666666667,-222.7918873512844,0,1,0,1,1
4007,1,46.3333333333333,-59.940015792846616,0,0,0,0,1
4008,1,3311.0,-59.992179791132614,0,0,0,0,1
4009,1,-140.0,-60.0,0,0,0,0,1
4010,2,-12.666666666666698,194.14599592208882,0,0,0,0,0
4011,1,2956.0,-18.613440988714487,0,1,0,0,1
4012,1,287.66666666666697,-16.32998238642803,0,1,0,1,1
4013,1,1394.66666666667,74.21162840241576,0,1,0,1,0
4014,1,-16.3333333333333,-1.2827345530445593,0,1,0,0,1
4015,1,70.5,1.697622445475638,1,0,0,0,1
4016,1,275.83333333333303,-37.786342393260504,0,1,0,1,0
4017,1,-378.5,-60.0,0,0,0,0,1
4018,1,-373.666666666667,-60.0,0,0,0,0,1
4019,1,375.5,-23.7529826274455,0,1,0,1,0
4020,1,-368.5,-59.954024314880655,0,0,0,0,1
4021,1,153.166666666667,-58.79308369446806,0,1,0,0,0
4022,1,-187.633333333333,-27.92620134350455,0,0,0,0,1
4023,1,619.666666666667,-105.46749523980648,0,0,0,0,0
4024,1,-37.3333333333333,-237.01551971524103,0,0,0,0,1
4025,1,971.266666666667,-40.97930448708726,0,0,0,0,1
4026,1,360.5,-198.766401529273,0,1,0,1,1
4027,1,627.5,206.97480761480224,0,1,0,1,0
4028,1,-200.0,-38.29104924201046,0,0,0,0,1
4029,1,190.0,-243.63548946400002,0,0,0,0,1
4030,1,976.666666666667,-228.20960843353768,0,1,0,1,0
4031,1,75.3333333333333,-75.74861087534978,0,1,0,1,0
4032,1,155.233333333333,-59.84745389764984,0,0,0,0,1
4033,1,24.6666666666667,-11.652440071354166,0,0,0,0,1
4034,1,-186.5,-59.846814700535155,0,0,0,0,1
4035,1,-296.83333333333303,-48.15059722562965,0,0,0,0,1
4036,2,436.0,2.8775816302342148,0,0,0,1,0
4037,1,19.1666666666667,-51.994359572682654,1,0,0,0,1
4038,1,381.5,-91.88463575243284,0,0,0,1,0
4039,1,-131.5,-59.90547100702931,0,0,0,0,1
4040,1,98.1666666666667,-42.84036636352563,0,0,0,0,1
4041,1,-2.0,-59.39650278091447,0,0,0,0,1
4042,1,143.3,-127.04019780649263,0,0,0,0,1
4043,1,-50.0,1070.0,0,0,0,0,1
4044,1,144.0,-60.0,0,0,0,0,1
4045,1,701.166666666667,73.7885362956175,0,1,0,0,1
4046,1,2296.0,617.56941318512,0,0,0,0,1
4047,1,524.333333333333,-66.53128898964479,0,1,0,1,0
4048,1,1802.81666666667,-35.37769338699572,0,1,0,0,1
4049,1,1296.16666666667,-71.15843663044686,0,1,0,0,1
4050,1,800.5,-60.0,0,0,0,0,1
4051,1,-189.833333333333,-59.64806811014866,0,0,0,0,1
4052,1,-30.6666666666667,-190.72140709627558,0,0,0,0,1
4053,1,2904.0,-59.86023974418624,0,0,0,0,1
4054,1,163.5,-55.96526137265147,0,0,0,0,1
4055,1,21.1666666666667,-216.1457593908711,0,0,0,0,1
4056,1,551.833333333333,18.357506053156353,0,0,0,1,0
4057,1,7.0,-31.515234470267572,0,0,0,0,1
4058,1,-2.5,-286.6887621880876,0,0,0,0,1
4059,1,-58.0,-55.12658474662853,0,0,0,0,1
4060,1,-189.833333333333,-55.275695800765035,0,0,0,0,1
4061,1,199.0,-59.47844505310058,0,0,0,0,1
4062,1,-218.5,-59.99116377397017,0,0,0,0,1
4063,1,-50.0,1797.0,0,0,0,0,1
4064,1,-262.5,-60.0,0,0,0,0,1
4065,1,175.333333333333,-59.71108583970461,0,0,0,0,1
4066,2,-145.166666666667,283.85974353808257,0,0,0,0,1
4067,1,1096.16666666667,-8.983429352062581,0,0,0,0,1
4068,1,37.0,-59.455107794948795,0,0,2,1,0
4069,1,-19.6666666666667,-59.698499072681294,0,0,0,0,1
4070,1,73.3333333333333,262.6887701452606,0,1,0,1,0
4071,1,-9.16666666666667,295.06325808059813,0,1,0,1,0
4072,1,456.833333333333,37.46536419751784,0,1,0,1,0
4073,2,2169.1666666666697,249.13172857161527,0,1,0,1,0
4074,1,289.983333333333,-367.9852779931888,0,1,0,0,1
4075,1,-159.13333333333298,6.715853430653479,0,0,0,0,1
4076,1,-179.0,-14.6655902865,0,0,0,0,1
4077,1,-198.0,-59.94133281707764,0,0,0,0,1
4078,1,51.5,22.11568146271743,0,1,0,1,0
4079,1,510.666666666667,-59.929048856099726,0,0,0,0,1
4080,1,175.31666666666698,-59.55261182785213,0,0,0,0,1
4081,1,976.333333333333,103.4867354614719,0,0,0,0,1
4082,1,-218.5,-59.96439393361458,0,0,0,0,1
4083,1,369.5,175.29097188859055,0,1,0,1,0
4084,1,39.0,15.849534542940953,0,1,2,1,0
4085,1,-200.0,1055.0,0,0,0,0,1
4086,1,-41.3333333333333,-299.5327641169231,0,0,0,0,1
4087,1,369.5,-59.81929135322557,0,0,0,0,1
4088,1,-200.0,1400.0,0,0,0,0,1
4089,1,83.1666666666667,-186.9975468323086,0,0,0,0,1
4090,1,858.333333333333,4.0821715993483885,0,1,0,0,1
4091,1,1017.8333333333301,-27.07301672299471,0,1,0,1,1
4092,1,-50.0,-698.0,0,0,0,0,0
4093,1,65.3333333333333,-50.02881844842471,0,0,0,0,1
4094,1,579.3166666666671,-141.22010267773086,0,1,0,1,1
4095,1,224.666666666667,-39.46842651358399,0,0,0,0,1
4096,1,3652.3333333333294,128.87252529514424,0,0,0,1,0
4097,1,385.5,218.31457667194383,0,0,0,1,0
4098,1,-199.833333333333,-1157.0,0,0,0,0,1
4099,1,1753.33333333333,51.666071432656864,0,1,0,1,0
4100,1,1179.66666666667,141.11908740217217,0,0,0,1,0
4101,1,3814.0,-60.0,0,0,0,0,1
4102,1,-50.0,-1902.0,0,0,0,0,1
4103,1,179.31666666666698,-53.4942500374614,0,0,0,0,1
4104,1,241.666666666667,100.71578215642529,0,1,0,1,1
4105,1,-173.833333333333,155.657839775085,0,0,0,0,1
4106,1,30.6666666666667,46.071949565760185,0,1,0,1,0
4107,1,145.0,307.7623466694431,0,1,0,1,0
4108,1,281.16666666666697,-55.65504490245844,0,0,0,0,1
4109,1,-240.0,-784.0,0,0,0,0,1
4110,1,-105.0,-240.3266855863612,0,0,0,0,1
4111,1,0.0,-299.9949259757996,0,0,0,0,1
4112,1,263.0,105.49096477162192,0,1,0,0,1
4113,1,47.9,-44.17930078511364,0,0,0,0,1
4114,1,132.5,-15.848121102753739,0,1,0,1,1
4115,1,154.666666666667,45.166063116670024,0,1,0,0,0
4116,1,2095.3333333333303,-96.531517116286,0,1,0,1,1
4117,1,41.1666666666667,69.16248919551386,0,1,1,1,0
4118,1,249.666666666667,-60.0,0,0,0,0,1
4119,1,-45.6666666666667,-250.07729142898035,0,1,0,1,1
4120,1,401.166666666667,-271.68872117992373,0,0,0,0,1
4121,1,-115.0,-45.76809623025708,0,0,0,0,1
4122,1,80.0,182.44918429527627,0,0,1,1,0
4123,1,-305.0,-58.71359295314858,0,0,0,0,1
4124,1,-33.0,-112.96058778761659,0,0,0,1,1
4125,1,-189.833333333333,-38.370603833913705,0,0,0,0,1
4126,1,-184.5,-59.614733695981656,0,0,0,0,1
4127,1,3.1666666666666696,-37.689695676221966,0,0,0,0,1
4128,1,-196.0,-59.93265958265825,0,0,0,0,1
4129,1,37.1666666666667,-59.82811659032614,0,0,0,1,1
4130,1,-84.5,-57.99518632888754,0,0,0,0,1
4131,1,-145.0,-47.78810431737544,0,0,0,1,1
4132,1,-370.5,-59.81321348462686,0,0,0,0,1
4133,1,-50.0,-278.8253099918113,0,0,0,1,1
4134,1,581.0,-60.0,0,0,0,0,1
4135,1,-185.833333333333,-49.530900743225075,0,0,0,0,1
4136,1,-159.333333333333,-60.0,0,0,0,0,1
4137,1,-38.1666666666667,-177.6260334489136,0,0,1,1,0
4138,1,-176.666666666667,-58.53833317755762,0,0,1,0,1
4139,1,10.0,-300.0,0,0,0,0,1
4140,1,-200.0,-37.0,0,0,0,0,1
4141,1,-46.8333333333333,-155.1909441930701,0,0,0,0,1
4142,1,-181.166666666667,-59.51848602294938,0,0,0,0,1
4143,1,53.1666666666667,-59.83205344460214,0,0,0,0,1
4144,1,343.33333333333303,-83.37811312314705,0,0,1,0,1
4145,1,-25.1666666666667,-28.58476853370692,0,0,0,0,1
4146,1,-157.333333333333,-58.70541945370122,0,0,0,0,1
4147,1,-307.66666666666697,-59.7177373341158,0,0,0,0,1
4148,1,-42.8333333333333,-60.0,0,0,0,0,1
4149,1,-141.966666666667,-59.87150469693263,0,0,0,0,1
4150,1,-122.0,-59.977599143981934,0,0,0,1,1
4151,1,-8.03333333333333,-59.863056778907826,0,0,0,1,1
4152,1,322.83333333333303,198.10779845581902,0,1,0,1,0
4153,1,108.333333333333,-51.34471633218363,0,0,0,0,1
4154,1,483.166666666667,-36.89752136578671,0,0,0,0,1
4155,1,500.71666666666704,-69.64194176375979,0,1,0,1,1
4156,1,266.16666666666697,464.2640805555503,0,1,0,1,0
4157,1,625.333333333333,-38.348721661684166,0,0,0,1,0
4158,1,460.0,-252.92125558842724,0,0,0,0,1
4159,1,-200.0,397.70585918426497,0,0,0,0,1
4160,1,-199.666666666667,-59.85031604766846,0,0,0,0,1
4161,1,692.666666666667,126.81672248869988,0,0,0,1,0
4162,1,-47.5,-279.2836058480879,0,0,0,0,1
4163,1,-50.0,-847.0,0,0,0,0,1
4164,1,107.05,-45.35224731146524,0,0,0,0,1
4165,1,340.0,-149.9443736076355,0,0,0,0,1
4166,1,-202.166666666667,-36.653865153952864,0,1,0,1,1
4167,1,-180.333333333333,-59.96073722839356,0,0,0,0,1
4168,1,-189.5,-56.0802059173584,0,0,0,0,1
4169,1,973.333333333333,123.07031640439176,0,0,0,0,1
4170,1,-3.8333333333333304,-58.31185150146445,0,0,0,0,1
4171,1,-186.0,-59.71782861437628,0,0,0,0,1
4172,1,162.5,-65.18919973442163,0,0,0,0,1
4173,1,-50.0,-302.0,0,0,0,0,1
4174,1,240.0,-294.128262519851,0,0,0,0,1
4175,1,70.0,-291.422287940979,0,0,0,0,1
4176,1,750.666666666667,-25.658508539162213,0,1,0,1,1
4177,1,129.5,59.65638350728557,0,1,0,1,0
4178,1,-50.0,-308.0,0,0,0,0,1
4179,1,2773.51666666667,-201.8555747984121,0,0,0,0,1
4180,1,-45.5,-59.89819583892847,0,0,0,0,1
4181,1,92.3333333333333,-171.341170445024,0,1,0,1,0
4182,1,-39.6666666666667,-113.87848568032987,0,1,0,1,1
4183,1,59.1666666666667,-121.20836051167757,0,1,0,1,1
4184,1,-200.0,-183.0,0,0,0,0,1
4185,1,12.833333333333302,-162.30364907322985,0,1,0,1,0
4186,1,20.5,-299.8235294818881,0,0,0,0,1
4187,1,-205.333333333333,8.406144479626473,0,0,0,0,1
4188,1,-13.0,25.797713489183288,0,1,1,1,0
4189,1,-127.833333333333,-48.07068191552804,0,1,0,1,0
4190,2,-219.616666666667,-643.784185965855,0,1,0,1,1
4191,1,247.333333333333,-39.89960378171417,0,0,0,0,0
4192,1,-361.333333333333,-59.87756443023613,0,0,0,0,1
4193,1,2515.0,-127.05368900288931,0,0,0,0,1
4194,1,221.5,86.08882873507292,0,0,0,0,0
4195,1,196.833333333333,82.01337857450694,0,0,0,0,0
4196,1,31.6666666666667,-60.0,0,0,0,0,1
4197,1,769.166666666667,21.66978633025508,0,1,0,0,0
4198,1,-84.9,23.13735389687569,0,1,0,1,1
4199,1,108.166666666667,-39.740177750564406,0,1,0,0,1
4200,1,1289.66666666667,133.36492402258486,0,0,0,0,1
4201,1,-41.0,-60.61196037956913,0,1,0,0,0
4202,1,47.3333333333333,-26.073605233708342,0,1,0,0,0
4203,1,779.633333333333,20.031849571623393,0,1,0,1,1
4204,1,1497.66666666667,57.26021372640043,0,1,0,1,0
4205,1,-50.0,-98.34118302663171,0,0,0,0,1
4206,1,25.0,-256.2221473347497,1,0,0,0,1
4207,1,57.5,-106.9815011239416,0,0,0,0,0
4208,1,-313.83333333333303,-33.42196880691707,0,0,0,0,1
4209,1,266.5,27.83325862913856,0,1,0,1,1
4210,1,120.5,41.60550443934504,0,1,0,0,0
4211,1,-49.1666666666667,-273.595351537158,0,0,0,0,1
4212,1,-4.16666666666667,-81.60881210742782,1,0,2,0,1
4213,2,64.8333333333333,-199.7171427284346,0,0,0,1,0
4214,2,-402.5,236.24652042989845,0,1,2,1,0
4215,1,-51.3333333333333,-59.798857082020504,0,0,0,0,1
4216,1,-50.0,-304.0,0,0,0,0,1
4217,1,33.1666666666667,-161.48113558859882,0,0,0,0,1
4218,1,741.7,-443.47904828894144,0,1,0,0,1
4219,1,-50.0,-187.51954556,0,0,0,0,1
4220,1,16.8666666666667,-59.752726208079594,0,0,0,0,1
4221,1,51.5,-59.73965367403818,0,0,0,0,1
4222,1,-209.666666666667,-43.40723115747123,0,0,0,0,1
4223,1,-191.0,-59.439431285855036,0,0,0,0,1
4224,1,-25.3333333333333,-227.11432734398124,0,0,0,0,1
4225,1,206.5,-18.52799467697618,0,0,0,0,1
4226,1,-11.5,-261.24078793958205,0,0,0,0,1
4227,1,84.5,-58.54402899741745,0,1,0,0,1
4228,1,770.0,-27.741741752556656,0,0,0,0,1
4229,1,737.666666666667,-59.81790924072307,0,0,0,0,1
4230,1,-200.0,-388.0,0,0,0,0,1
4231,1,-328.66666666666697,-59.91629155476889,0,0,0,0,1
4232,1,-3.5,-55.484022299448384,0,0,0,0,1
4233,1,-46.3333333333333,-271.4540977477748,0,0,0,0,1
4234,1,460.833333333333,73.80558237668083,0,0,1,1,0
4235,1,69.0,-52.373830575009386,0,0,0,0,1
4236,1,-87.6666666666667,-59.885584050959004,0,0,0,0,1
4237,1,842.5,22.170850840968924,0,0,0,1,0
4238,1,-136.333333333333,65.13810218147489,0,1,0,1,0
4239,1,-38.3333333333333,-59.21434132258469,0,0,0,0,1
4240,1,-47.0,-298.87033920288496,0,0,0,0,1
4241,1,1117.3,434.13644783307,0,1,0,0,1
4242,2,-147.666666666667,-93.86417585667593,0,1,0,1,0
4243,1,266.66666666666697,-238.56697758769425,0,0,0,0,1
4244,1,-127.46666666666701,-60.0,0,0,0,0,1
4245,1,-259.5,-59.835623047568504,0,0,0,0,1
4246,1,-220.0,-59.748083114625004,0,0,0,0,1
4247,1,-172.166666666667,-60.0,0,0,0,0,1
4248,1,-50.0,-286.11367225646967,0,0,0,0,1
4249,1,345.333333333333,-43.017131567001364,0,0,0,0,1
4250,1,-190.333333333333,-59.99163460731506,0,0,0,0,1
4251,1,-38.6666666666667,-206.93831481902663,0,0,0,0,1
4252,1,20.0,100.63127600568261,0,0,2,1,0
4253,1,224.7,-59.816220023414935,0,0,0,0,1
4254,1,336.16666666666697,-17.503396839122846,0,1,0,1,0
4255,1,567.5,135.9735039163227,0,1,1,1,0
4256,1,13.6,-35.105865131720364,0,0,0,0,1
4257,1,508.0,-57.710768329932776,0,0,0,0,1
4258,1,-40.5,-184.60233020782448,0,0,0,0,1
4259,1,-369.333333333333,162.67175568474667,0,0,0,0,1
4260,1,434.883333333333,-48.33623686703416,0,0,0,0,1
4261,1,-13.666666666666698,-26.052687703075247,0,1,0,0,1
4262,1,-18.1666666666667,-213.09488463435204,0,0,0,0,1
4263,1,-35.1666666666667,-251.42997351566217,0,0,0,0,1
4264,1,3282.0,-246.2992362976073,0,0,0,0,1
4265,2,-757.166666666667,-96.42248432481648,0,0,0,1,0
4266,1,115.0,-59.48418539220892,0,0,0,0,1
4267,2,335.0,-913.7304915666894,0,0,0,1,0
4268,1,2337.1666666666697,-123.80229759209381,0,1,0,1,1
4269,1,2350.0,-112.41606394435469,0,0,0,0,1
4270,1,4.33333333333333,-59.832425290888345,0,0,0,0,1
4271,1,-91.0333333333333,-56.715031363774564,0,0,0,0,1
4272,1,280.0,-145.44829940795896,0,0,0,0,1
4273,1,1574.8,-219.7579654058186,0,0,0,0,1
4274,1,-320.0,-58.7391691208,0,0,0,0,1
4275,1,-50.0,-249.45306253439998,0,0,0,0,1
4276,1,757.5,52.598490008566216,0,1,0,1,0
4277,1,645.166666666667,-58.19088228543219,0,0,0,0,1
4278,1,-11.166666666666698,148.60493312402969,0,0,0,1,0
4279,1,-15.833333333333302,-93.95070135677489,0,0,0,0,1
4280,1,-84.0,-58.56622869314992,0,0,0,0,1
4281,1,-200.0,-995.0,0,0,0,0,1
4282,1,-200.0,-685.0,0,0,0,0,1
4283,1,-115.833333333333,-59.940740823634776,0,0,2,1,0
4284,1,-180.0,-60.0,0,0,0,0,1
4285,1,-158.63333333333298,-59.88885797769789,0,0,0,0,1
4286,1,-107.5,-59.999677340189606,0,0,0,0,1
4287,1,19.0,-101.51156669901093,0,1,0,0,0
4288,1,-140.0,-60.0,0,0,0,0,1
4289,1,-189.833333333333,-34.79525778024142,0,0,0,0,1
4290,1,1221.83333333333,-73.49220393251105,0,1,0,0,1
4291,1,56.6666666666667,-209.19923549145724,0,0,0,0,1
4292,1,-180.5,-44.80331325531005,0,0,0,0,1
4293,1,-320.0,-60.0,0,0,0,0,1
4294,2,226.333333333333,-79.56191557676128,0,1,0,1,0
4295,1,211.666666666667,-43.16988433905573,0,0,0,1,0
4296,1,90.8333333333333,84.09509516061676,0,0,0,1,0
4297,1,264.16666666666697,17.817873192589353,0,0,0,1,0
4298,1,-7.83333333333333,242.50020322365143,0,0,0,0,1
4299,1,71.8333333333333,-59.36748353640733,0,0,0,0,1
4300,1,-178.5,25.27501193681841,0,0,0,0,1
4301,1,-380.0,-624.0,0,0,0,0,1
4302,1,-200.0,-417.0,0,0,0,0,1
4303,1,-200.0,-661.0,0,0,0,0,1
4304,1,94.5,-58.72322740554811,0,0,0,0,1
4305,1,-50.0,-490.0,0,0,0,0,1
4306,1,285.33333333333303,-59.84364138709135,0,0,0,0,1
4307,1,-200.0,-243.0,0,0,0,0,1
4308,1,957.0,-23.3726568222046,0,0,0,0,1
4309,1,-31.1666666666667,-179.6910628080368,1,0,0,0,1
4310,1,-200.0,398.0,0,0,0,0,1
4311,1,652.883333333333,-73.92463771513683,0,0,0,0,1
4312,1,-200.0,1039.0,0,0,0,0,1
4313,1,91.6,-45.59292056342269,0,0,0,0,1
4314,1,500.0,-28.96591250091813,0,0,0,0,1
4315,1,-91.3333333333333,-51.648645305630865,0,0,0,0,1
4316,1,-322.5,-59.988942319696356,0,0,0,0,1
4317,1,-36.1,-26.86204984460765,0,0,0,0,1
4318,1,260.0,-53.67118549346924,0,0,0,0,1
4319,1,-200.0,-1914.0,0,0,0,0,1
4320,1,179.0,-60.643712043916274,0,0,0,0,1
4321,1,245.2,-27.35954618456034,0,0,0,0,1
4322,1,-199.166666666667,-54.6923189163208,0,0,0,0,1
4323,1,194.333333333333,-162.7266376670687,0,0,0,0,1
4324,1,1006.3333333333301,-40.0,0,0,0,0,1
4325,1,2056.0,-149.42007446289062,0,0,0,0,1
4326,1,-319.16666666666697,-53.95715056524144,0,0,0,0,1
4327,1,4229.833333333329,-53.384070184511955,0,0,0,0,1
4328,1,764.0,184.90152084278827,0,0,0,1,0
4329,1,-38.3333333333333,-22.062973431297735,0,0,0,0,1
4330,1,-113.333333333333,-60.0,0,0,0,0,1
4331,1,190.0,-150.0,0,0,0,0,1
4332,1,-50.0,-179.41915178301053,0,0,0,0,1
4333,1,1090.0,-234.5925025939941,0,0,0,0,1
4334,1,-120.0,-9.270956459304612,0,1,1,1,0
4335,1,-50.0,-15.059959412220108,0,0,0,0,1
4336,1,275.33333333333303,44.49106333630072,1,0,0,0,0
4337,1,458.666666666667,26.27400255174192,0,1,0,1,1
4338,1,-10.0,-293.2153320312,0,0,0,0,1
4339,1,-106.666666666667,10.916708278886835,0,0,0,0,1
4340,1,397.833333333333,-87.15525194254165,0,0,0,0,1
4341,2,330.66666666666697,-79.80604628045569,0,0,0,1,0
4342,1,127.0,-300.0,0,0,0,0,1
4343,1,-47.3333333333333,-277.9319378534808,0,0,0,0,1
4344,1,-50.0,-235.2910444463425,0,0,0,0,0
4345,1,23.3333333333333,234.1092843580981,0,0,0,1,0
4346,1,-71.5,-59.74405376116494,0,0,0,0,1
4347,1,2720.0,-281.4734401702881,0,0,0,0,1
4348,1,168.166666666667,-149.64908557164813,0,1,1,0,0
4349,1,1715.5,173.05161126260742,0,1,0,0,1
4350,1,587.666666666667,-45.67730813196029,0,1,2,0,0
4351,1,1008.1666666666699,-6.4040290412378225,0,1,0,1,0
4352,1,881.0,-299.86730251312264,0,0,0,0,1
4353,1,-108.0,-59.8055106798798,0,0,0,0,1
4354,1,-326.33333333333303,-94.00296497345,0,0,0,0,1
4355,1,-140.0,-60.0,0,0,0,0,1
4356,1,88.3333333333333,-31.647782640686998,0,1,0,0,0
4357,1,-122.566666666667,-59.884332736332425,0,0,0,1,1
4358,1,-198.5,-59.61465682984258,0,0,0,0,1
4359,1,-15.333333333333302,-34.6856911399086,0,0,0,0,1
4360,1,-85.8333333333333,-29.337132066127637,0,1,0,0,1
4361,1,254.56666666666698,-60.0,0,0,0,0,1
4362,1,-147.5,-47.181274414023434,0,0,0,0,1
4363,1,497.066666666667,-42.11618423460265,0,0,0,0,1
4364,1,-43.5,-131.31828825718299,0,1,0,0,1
4365,2,125.483333333333,-97.78902167821828,0,1,0,0,1
4366,1,487.0,-36.147599183885,0,1,0,0,0
4367,2,1124.83333333333,-224.5802318440812,0,1,0,0,0
4368,1,-66.8333333333333,-54.49575276808514,0,0,0,1,1
4369,1,-187.0,94.91348405017504,0,1,0,1,0
4370,1,533.783333333333,-60.36409348517075,1,0,0,0,1
4371,1,497.333333333333,-241.66401129079787,0,1,0,0,1
4372,1,-263.66666666666697,-59.32273721695215,0,1,0,0,1
4373,3,800.833333333333,272.2637399222864,0,0,0,0,0
4374,1,-139.333333333333,-7.545870121030411,0,1,0,1,0
4375,1,-128.166666666667,-59.850313822428376,0,0,0,0,1
4376,1,-28.6666666666667,-59.542758594859826,0,0,0,0,1
4377,1,-50.0,-1341.0,0,0,0,0,1
4378,1,1023.6666666666699,139.6140162238781,0,0,2,1,0
4379,1,-192.166666666667,-51.57813962300617,0,0,0,0,1
4380,1,-294.5,-59.99913716316225,0,0,0,0,1
4381,1,10.5,-192.58967643743784,0,1,0,1,0
4382,1,-40.5,-218.51789365507656,0,0,0,0,1
4383,1,-88.1666666666667,-57.83183765411379,0,0,0,0,1
4384,1,105.066666666667,-48.87776210090853,0,0,0,0,1
4385,1,-17.8333333333333,-283.0634152094481,0,0,0,0,1
4386,2,324.33333333333303,-127.80857435282893,0,1,0,1,0
4387,1,1321.83333333333,159.73411316097642,0,1,0,1,1
4388,1,-228.0,-18.997732769821933,0,0,0,1,0
4389,1,-60.0,-53.022258838021266,0,0,0,0,1
4390,1,867.666666666667,-39.43734844534503,0,1,0,1,0
4391,1,501.25,-18.662081198152848,0,0,0,0,1
4392,1,-47.0,65.27512946070314,0,0,0,0,1
4393,1,637.666666666667,-39.58279586973645,0,1,0,0,0
4394,1,2063.5,-54.71776466368053,0,0,0,0,1
4395,1,310.16666666666697,7.89598560156905,0,1,0,1,0
4396,1,-50.0,-141.84470558,0,0,0,0,1
4397,1,85.5333333333333,-59.84870147705075,0,0,0,0,1
4398,1,-49.5,-230.47385978602162,0,0,0,0,1
4399,1,-30.0,-134.56641559595442,0,0,0,0,1
4400,2,977.833333333333,105.87540898964821,0,1,0,1,0
4401,2,151.166666666667,-125.87119497889908,0,1,0,0,1
4402,1,21.0,43.84252361740752,0,1,0,0,0
4403,1,714.666666666667,32.17239144290169,0,0,0,1,0
4404,1,-49.6666666666667,-198.98811340332,0,0,0,0,1
4405,2,-175.666666666667,-120.30465129324962,0,1,0,1,0
4406,1,-27.6666666666667,-198.30265140584683,0,0,0,0,1
4407,1,71.3333333333333,-59.68230481581215,0,0,0,0,1
4408,1,661.333333333333,191.4363929996121,0,1,0,1,0
4409,1,1971.33333333333,-59.010520458221436,0,0,0,1,1
4410,1,-50.0,-612.0,0,1,0,0,1
4411,1,-50.0,-101.51217079,0,0,0,0,1
4412,1,-252.0,-59.78783616152704,0,0,0,0,1
4413,1,-140.0,-60.0,0,0,0,0,1
4414,1,-114.166666666667,-59.9236434589734,0,0,0,0,1
4415,1,-109.666666666667,-59.88457028071058,0,0,0,0,1
4416,1,-180.0,-300.0,0,0,0,0,1
4417,1,-161.166666666667,-36.21362272897242,0,0,0,0,1
4418,1,129.166666666667,-59.85089267383894,0,0,0,0,1
4419,1,-232.166666666667,-60.0,0,0,0,0,1
4420,1,-20.0,-267.1972894668579,0,0,0,0,1
4421,1,1546.16666666667,287.71081879564275,0,0,0,0,1
4422,1,-50.0,-113.0,0,0,0,0,1
4423,1,-182.666666666667,-40.446499391028574,0,0,0,0,1
4424,1,-37.4833333333333,-58.86308240890477,0,0,0,0,1
4425,1,279.16666666666697,-94.12537206261177,0,1,0,1,0
4426,1,-380.0,-760.0,0,0,0,0,1
4427,1,-50.0,-240.449687958,1,0,0,0,1
4428,1,-49.6666666666667,-153.40109539108386,0,0,0,0,1
4429,1,-250.0,-59.80855582307118,0,0,0,0,1
4430,1,-134.666666666667,-57.892607342112726,0,0,0,0,1
4431,1,434.833333333333,-59.70200139826014,0,0,0,0,1
4432,1,2846.8,-59.99136130015054,0,0,0,0,1
4433,1,-51.3333333333333,-52.36841496554325,0,0,0,0,1
4434,1,-280.0,-60.0,0,0,0,0,1
4435,1,71.3333333333333,-40.43603238191606,1,0,0,0,1
4436,1,265.16666666666697,-42.48740976512715,0,0,0,0,1
4437,1,360.0,-60.0,0,0,0,0,1
4438,1,-6.16666666666667,-60.0,0,0,0,0,1
4439,1,458.833333333333,-59.90414749492283,0,0,0,0,1
4440,1,43.0,-50.24609216019318,0,0,0,0,1
4441,1,-30.5,-59.80289996754036,0,0,0,0,1
4442,1,-50.0,-299.95740032196045,0,0,0,0,1
4443,1,-28.533333333333303,-39.5648143074352,0,0,0,0,1
4444,1,322.5,-155.90321063340028,0,1,0,1,0
4445,1,-163.333333333333,55.07749756945167,0,0,0,0,1
4446,1,367.0,-38.802774773909604,0,0,0,0,1
4447,1,-110.0,-60.0,0,0,0,0,1
4448,1,757.833333333333,239.79617925466175,0,0,1,1,0
4449,1,166.0,-60.0,0,0,0,0,1
4450,1,-110.666666666667,-51.746525157583406,0,0,0,0,1
4451,1,35.0,-60.0,0,0,0,0,1
4452,1,2.5,-59.9924820986661,0,0,0,0,1
4453,1,539.166666666667,13.687633579812289,0,0,1,1,0
4454,1,-7.33333333333333,-145.43924487781803,0,0,0,0,1
4455,1,-99.6666666666667,-59.8251071409745,0,0,0,0,1
4456,1,-177.5,-39.6374477906289,0,0,0,0,1
4457,1,-41.6666666666667,-227.61814149156143,0,0,0,0,1
4458,1,2091.6666666666697,-76.09565952953116,0,0,0,0,1
4459,1,-50.0,-1742.0,0,0,0,0,1
4460,1,-192.166666666667,-59.8971241315206,0,0,0,0,1
4461,1,1774.0,193.7828884127967,0,0,0,0,1
4462,1,65.1666666666667,-59.82740887728605,0,0,0,0,1
4463,1,-136.0,10.252642898233884,0,0,0,0,1
