store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost,unit_price
437,重庆,线下,Male,>=60,Weekend,T恤,3,277,3,3,49,92
802,西安,线下,Male,45-49,Weekday,T恤,1,79,1,1,49,79
248,杭州,线下,Female,40-44,Weekday,短裤,1,39,1,1,19,39
758,杭州,线下,Female,20-24,Weekday,当季新品,1,79,1,1,59,79
231,广州,线下,Male,30-34,Weekday,袜子,1,39,1,1,9,39
255,杭州,线下,Male,30-34,Weekend,T恤,1,79,1,1,49,79
335,上海,线下,Female,40-44,Weekday,袜子,1,39,1,1,9,39
256,武汉,线下,Female,40-44,Weekday,短裤,1,33,1,1,19,33
611,深圳,线下,Female,35-39,Weekday,T恤,7,309.65,7,7,49,44
168,武汉,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
611,深圳,线下,Male,35-39,Weekday,配件,1,199,1,1,29,199
738,深圳,线下,Male,30-34,Weekday,当季新品,1,57,1,1,59,57
248,杭州,线下,Male,20-24,Weekday,牛仔裤,1,59,1,1,69,59
658,深圳,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
21,北京,线下,Female,30-34,Weekday,袜子,3,156,3,4,9,39
208,重庆,线下,Female,25-29,Weekday,当季新品,2,158,2,2,59,79
21,北京,线下,Female,25-29,Weekday,当季新品,1,79,1,1,59,79
336,西安,线下,Female,<20,Weekend,T恤,1,174.35,1,1,49,174
449,武汉,线下,Female,25-29,Weekend,袜子,1,20,1,1,9,20
336,西安,线下,Female,30-34,Weekday,毛衣,1,196,1,1,99,196
802,西安,线下,Male,<20,Weekend,T恤,1,79,1,1,49,79
256,武汉,线下,Female,45-49,Weekday,牛仔裤,1,199,1,1,69,199
669,重庆,线下,Male,45-49,Weekday,毛衣,1,99,1,1,99,99
19,南京,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
802,西安,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
70,深圳,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
248,杭州,线下,Female,30-34,Weekday,当季新品,3,237,3,3,59,79
146,杭州,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
255,杭州,线下,Female,30-34,Weekday,配件,6,632,6,8,29,79
520,杭州,线下,Female,35-39,Weekday,运动,3,117,3,3,49,39
648,西安,线下,Female,20-24,Weekend,配件,1,199,1,1,29,199
50,武汉,线上,Male,25-29,Weekend,T恤,2,297,2,3,49,99
312,杭州,线下,Male,>=60,Weekend,配件,1,59,1,1,29,59
21,北京,线下,Female,30-34,Weekday,T恤,1,118,1,2,49,59
575,杭州,线下,Female,25-29,Weekend,T恤,1,59,1,1,49,59
375,广州,线上,Male,30-34,Weekend,T恤,1,39,1,1,49,39
148,深圳,线下,Female,25-29,Weekday,袜子,1,19,1,1,9,19
399,广州,线下,Male,25-29,Weekend,T恤,1,158,1,2,49,79
28,武汉,线上,Male,25-29,Weekend,配件,3,396,3,4,29,99
32,武汉,线上,Male,25-29,Weekend,袜子,2,52,2,2,9,26
245,杭州,线下,Male,45-49,Weekday,短裤,1,40,1,1,19,40
229,深圳,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
437,重庆,线下,Female,20-24,Weekend,袜子,1,53,1,2,9,27
420,广州,线上,Female,30-34,Weekday,袜子,2,314,3,4,9,79
229,深圳,线下,Male,50-54,Weekday,袜子,1,79,1,1,9,79
375,广州,线上,Female,20-24,Weekday,运动,1,99,1,1,49,99
50,武汉,线上,Male,30-34,Weekday,袜子,2,53,2,2,9,27
335,上海,线下,Female,30-34,Weekday,T恤,2,178,2,2,49,89
575,杭州,线下,Male,35-39,Weekday,当季新品,5,804,5,5,59,161
28,武汉,线上,Male,30-34,Weekend,袜子,1,40,1,2,9,20
616,成都,线下,Female,35-39,Weekend,当季新品,1,108,1,2,59,54
182,广州,线上,Female,50-54,Weekend,T恤,1,118,1,2,49,59
669,重庆,线下,Male,20-24,Weekend,T恤,2,158,2,2,49,79
496,上海,线下,Male,30-34,Weekend,牛仔裤,1,19,1,1,69,19
70,深圳,线下,Female,55-59,Weekday,袜子,1,19,1,1,9,19
611,深圳,线下,Female,30-34,Weekend,裙子,9,751,9,9,59,83
28,武汉,线上,Female,30-34,Weekday,T恤,6,633,6,7,49,90
137,西安,线上,Female,25-29,Weekday,T恤,2,118,2,2,49,59
796,深圳,线下,Female,30-34,Weekday,袜子,1,79,1,1,9,79
68,重庆,线上,Female,30-34,Weekday,毛衣,2,345,2,2,99,173
429,西安,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
248,杭州,线下,Female,30-34,Weekday,牛仔裤,3,157,3,3,69,52
46,武汉,线下,Female,25-29,Weekday,T恤,7,529.33,7,7,49,76
429,西安,线下,Female,25-29,Weekend,运动,1,62,1,2,49,31
208,重庆,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
449,武汉,线下,Female,40-44,Weekend,袜子,1,49,1,1,9,49
759,重庆,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
207,上海,线上,Male,45-49,Weekend,运动,1,249,1,1,49,249
229,深圳,线下,Female,50-54,Weekday,T恤,2,198,2,2,49,99
658,深圳,线下,Female,20-24,Weekday,T恤,1,99,1,1,49,99
369,广州,线下,Female,25-29,Weekend,运动,3,117,3,3,49,39
142,上海,线下,Male,30-34,Weekend,T恤,1,79,1,1,49,79
369,广州,线下,Female,50-54,Weekday,短裤,1,19,1,1,19,19
32,武汉,线上,Female,55-59,Weekday,牛仔裤,1,58,1,2,69,29
70,深圳,线下,Female,30-34,Weekend,T恤,1,58,1,1,49,58
360,成都,线下,Female,25-29,Weekday,毛衣,3,547,3,3,99,182
758,杭州,线下,Male,30-34,Weekend,当季新品,1,79,1,1,59,79
480,重庆,线下,Female,45-49,Weekend,T恤,1,99,1,1,49,99
98,成都,线下,Male,35-39,Weekend,T恤,2,397,2,3,49,132
323,武汉,线下,Female,35-39,Weekday,短裤,1,66,1,2,19,33
323,武汉,线下,Female,45-49,Weekday,T恤,1,198,1,2,49,99
420,广州,线上,Female,20-24,Weekday,T恤,2,158,2,2,49,79
312,杭州,线下,Male,20-24,Weekday,T恤,1,79,1,1,49,79
420,广州,线上,Male,40-44,Weekend,T恤,1,99,1,1,49,99
207,上海,线上,Female,30-34,Weekend,短裤,1,40,1,1,19,40
207,上海,线上,Female,25-29,Weekday,配件,1,59,1,1,29,59
256,武汉,线下,Male,30-34,Weekday,运动,1,37,1,1,49,37
519,杭州,线下,Female,40-44,Weekday,T恤,1,99,1,1,49,99
229,深圳,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
229,深圳,线下,Male,25-29,Weekend,毛衣,1,149,1,1,99,149
519,杭州,线下,Female,40-44,Weekday,牛仔裤,3,547,3,3,69,182
68,重庆,线上,Female,55-59,Weekday,当季新品,1,108,1,2,59,54
575,杭州,线下,Male,20-24,Weekday,T恤,2,158,2,2,49,79
375,广州,线上,Male,25-29,Weekday,T恤,1,79,1,1,49,79
796,深圳,线下,Male,30-34,Weekend,袜子,1,49,1,1,9,49
325,上海,线下,Female,25-29,Weekday,裙子,2,248,2,2,59,124
649,杭州,线下,Female,45-49,Weekday,T恤,1,118,1,2,49,59
520,杭州,线下,Female,45-49,Weekend,当季新品,1,54,1,1,59,54
135,上海,线下,Male,50-54,Weekend,运动,1,33,1,1,49,33
231,广州,线下,Female,30-34,Weekday,T恤,1,39,1,1,49,39
248,杭州,线下,Female,25-29,Weekend,配件,2,198,2,2,29,99
420,广州,线上,Female,25-29,Weekend,袜子,3,237,3,3,9,79
648,西安,线下,Female,>=60,Weekday,T恤,1,79,1,1,49,79
142,上海,线下,Female,45-49,Weekday,毛衣,1,99,1,1,99,99
335,上海,线下,Female,40-44,Weekend,T恤,1,79,1,1,49,79
323,武汉,线下,Male,35-39,Weekend,裙子,2,137,2,2,59,69
248,杭州,线下,Male,35-39,Weekend,当季新品,1,49,1,1,59,49
420,广州,线上,Female,35-39,Weekday,配件,3,237,3,3,29,79
312,杭州,线下,Female,25-29,Weekend,袜子,1,79,1,1,9,79
325,上海,线下,Female,45-49,Weekday,T恤,1,79,1,1,49,79
70,深圳,线下,Female,30-34,Weekday,袜子,1,79,1,1,9,79
315,武汉,线下,Female,35-39,Weekday,当季新品,2,134,2,2,59,67
20,深圳,线下,Female,>=60,Weekend,T恤,1,79,1,1,49,79
437,重庆,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
616,成都,线下,Male,20-24,Weekday,袜子,1,19,1,1,9,19
229,深圳,线下,Female,30-34,Weekend,T恤,2,158,2,2,49,79
648,西安,线下,Female,30-34,Weekend,当季新品,1,46,1,1,59,46
137,西安,线上,Female,35-39,Weekday,牛仔裤,3,297,3,3,69,99
21,北京,线下,Female,35-39,Weekday,T恤,2,198,2,2,49,99
21,北京,线下,Female,35-39,Weekday,配件,6,1192.66,6,6,29,199
70,深圳,线下,Male,>=60,Weekday,T恤,1,79,1,1,49,79
611,深圳,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
375,广州,线上,Female,25-29,Weekend,T恤,2,158,2,2,49,79
46,武汉,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
280,深圳,线下,Female,50-54,Weekend,T恤,1,79,1,1,49,79
207,上海,线上,Male,<20,Weekend,短裤,1,39,1,1,19,39
738,深圳,线下,Female,45-49,Weekend,配件,1,98,1,1,29,98
658,深圳,线下,Female,25-29,Weekend,T恤,2,158,2,2,49,79
369,广州,线下,Female,25-29,Weekday,配件,1,99,1,1,29,99
315,武汉,线下,Female,20-24,Weekday,T恤,2,158,2,2,49,79
248,杭州,线下,Female,35-39,Weekday,短裤,1,33,1,1,19,33
575,杭州,线下,Male,40-44,Weekend,短裤,1,79,1,2,19,40
360,成都,线下,Male,>=60,Weekday,毛衣,1,199,1,1,99,199
50,武汉,线上,Female,25-29,Weekday,短裤,1,40,1,1,19,40
91,武汉,线上,Female,30-34,Weekday,T恤,1,59,1,1,49,59
182,广州,线上,Female,40-44,Weekday,T恤,1,59,1,1,49,59
442,西安,线下,Female,40-44,Weekday,短裤,1,33,1,1,19,33
496,上海,线下,Female,35-39,Weekday,运动,1,39,1,1,49,39
70,深圳,线下,Female,20-24,Weekday,T恤,1,79,1,1,49,79
420,广州,线上,Female,40-44,Weekday,T恤,2,118,2,2,49,59
360,成都,线下,Male,40-44,Weekend,T恤,1,79,1,1,49,79
207,上海,线上,Male,45-49,Weekday,当季新品,1,75,1,1,59,75
98,成都,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
28,武汉,线上,Male,35-39,Weekday,当季新品,1,191,1,1,59,191
91,武汉,线上,Male,40-44,Weekday,T恤,2,118,2,2,49,59
280,深圳,线下,Female,35-39,Weekend,当季新品,1,158,1,2,59,79
248,杭州,线下,Female,20-24,Weekend,短裤,1,33,1,1,19,33
146,杭州,线下,Male,<20,Weekday,T恤,1,99,1,1,49,99
437,重庆,线下,Female,45-49,Weekday,T恤,1,59,1,1,49,59
229,深圳,线下,Male,35-39,Weekend,T恤,1,99,1,1,49,99
248,杭州,线下,Female,35-39,Weekday,袜子,2,158,2,2,9,79
98,成都,线下,Female,30-34,Weekend,袜子,1,49,1,1,9,49
231,广州,线下,Male,50-54,Weekday,毛衣,1,199,1,1,99,199
437,重庆,线下,Female,45-49,Weekend,当季新品,1,79,1,1,59,79
255,杭州,线下,Female,45-49,Weekday,T恤,1,79,1,1,49,79
312,杭州,线下,Female,30-34,Weekday,T恤,2,158,2,2,49,79
207,上海,线上,Male,Unkown,Weekend,牛仔裤,1,39,1,1,69,39
68,重庆,线上,Female,30-34,Weekday,T恤,1,99,1,1,49,99
758,杭州,线下,Female,30-34,Weekend,牛仔裤,1,59,1,1,69,59
312,杭州,线下,Female,40-44,Weekend,当季新品,1,149,1,1,59,149
46,武汉,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
520,杭州,线下,Female,20-24,Weekend,T恤,2,78,2,2,49,39
429,西安,线下,Female,<20,Weekday,短裤,1,40,1,1,19,40
255,杭州,线下,Female,25-29,Weekday,配件,17,1282,17,18,29,71
519,杭州,线下,Male,25-29,Weekend,T恤,2,198,2,2,49,99
91,武汉,线上,Male,25-29,Weekday,袜子,1,26,1,1,9,26
256,武汉,线下,Female,35-39,Weekday,当季新品,1,54,1,1,59,54
442,西安,线下,Male,30-34,Weekend,T恤,1,58,1,1,49,58
248,杭州,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
70,深圳,线下,Female,35-39,Weekday,运动,4,489.99,4,4,49,122
70,深圳,线下,Male,30-34,Weekday,毛衣,2,448,2,2,99,224
52,武汉,线上,Female,<20,Weekday,T恤,1,79,1,1,49,79
52,武汉,线上,Female,20-24,Weekday,袜子,1,59,1,1,9,59
312,杭州,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
605,成都,线下,Male,>=60,Weekday,T恤,1,59,1,1,49,59
21,北京,线下,Male,35-39,Weekend,T恤,1,495,2,5,49,99
429,西安,线下,Male,35-39,Weekend,T恤,1,99,1,1,49,99
70,深圳,线下,Female,35-39,Weekday,T恤,3,274.18,3,3,49,91
649,杭州,线下,Female,40-44,Weekend,当季新品,1,189,1,1,59,189
325,上海,线下,Male,40-44,Weekend,袜子,1,36,1,2,9,18
437,重庆,线下,Male,35-39,Weekday,T恤,2,117.5,2,2,49,59
429,西安,线下,Male,>=60,Weekend,T恤,1,79,1,1,49,79
325,上海,线下,Female,35-39,Weekend,牛仔裤,1,39,1,1,69,39
429,西安,线下,Male,25-29,Weekend,短裤,1,33,1,1,19,33
231,广州,线下,Female,20-24,Weekend,当季新品,1,0,1,1,59,0
369,广州,线下,Female,30-34,Weekday,运动,2,198,2,2,49,99
605,成都,线下,Female,20-24,Weekday,当季新品,1,59,1,1,59,59
70,深圳,线下,Male,20-24,Weekend,短裤,2,72,2,2,19,36
20,深圳,线下,Male,20-24,Weekday,短裤,1,33,1,1,19,33
46,武汉,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
91,武汉,线上,Female,40-44,Weekday,牛仔裤,2,497,3,3,69,166
323,武汉,线下,Female,35-39,Weekday,T恤,1,79,1,1,49,79
429,西安,线下,Male,55-59,Weekday,牛仔裤,1,149,1,1,69,149
360,成都,线下,Male,25-29,Weekday,T恤,2,78,2,2,49,39
248,杭州,线下,Male,20-24,Weekday,T恤,1,59,1,1,49,59
658,深圳,线下,Female,20-24,Weekend,T恤,1,55.29,1,1,49,55
21,北京,线下,Female,25-29,Weekend,T恤,1,99,1,1,49,99
520,杭州,线下,Male,35-39,Weekday,T恤,1,39,1,1,49,39
649,杭州,线下,Female,25-29,Weekend,T恤,8,290,8,10,49,29
207,上海,线上,Female,35-39,Weekday,当季新品,2,98,2,2,59,49
802,西安,线下,Female,35-39,Weekday,T恤,6,798.02,6,7,49,114
325,上海,线下,Female,40-44,Weekend,毛衣,1,199,1,1,99,199
335,上海,线下,Male,>=60,Weekend,T恤,3,117,3,3,49,39
68,重庆,线上,Female,40-44,Weekend,运动,1,39,1,1,49,39
207,上海,线上,Male,30-34,Weekday,当季新品,3,434.99,3,3,59,145
207,上海,线上,Female,40-44,Weekday,T恤,1,79,1,1,49,79
399,广州,线下,Male,35-39,Weekend,短裤,1,79,1,2,19,40
21,北京,线下,Female,25-29,Weekday,T恤,1,99,1,1,49,99
375,广州,线上,Female,30-34,Weekend,短裤,1,40,1,1,19,40
738,深圳,线下,Female,25-29,Weekday,T恤,1,59,1,1,49,59
21,北京,线下,Female,55-59,Weekday,配件,2,118,2,2,29,59
737,深圳,线下,Female,20-24,Weekend,T恤,1,99,1,1,49,99
255,杭州,线下,Female,30-34,Weekday,裙子,1,79,1,1,59,79
208,重庆,线下,Male,35-39,Weekend,T恤,1,59,1,1,49,59
248,杭州,线下,Male,20-24,Weekend,T恤,2,267.33,2,3,49,89
21,北京,线下,Female,20-24,Weekday,袜子,1,20,1,1,9,20
737,深圳,线下,Female,<20,Weekend,T恤,1,249,1,1,49,249
280,深圳,线下,Female,<20,Weekend,配件,1,199,1,1,29,199
208,重庆,线下,Female,>=60,Weekend,T恤,1,118,1,2,49,59
519,杭州,线下,Male,25-29,Weekend,毛衣,2,398,2,2,99,199
658,深圳,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
207,上海,线上,Female,25-29,Weekend,短裤,1,40,1,1,19,40
148,深圳,线下,Male,20-24,Weekday,T恤,1,99,1,1,49,99
611,深圳,线下,Male,40-44,Weekend,T恤,1,79,1,1,49,79
616,成都,线下,Female,30-34,Weekday,当季新品,1,447,1,3,59,149
738,深圳,线下,Male,45-49,Weekday,T恤,1,99,1,1,49,99
737,深圳,线下,Female,20-24,Weekend,T恤,1,73,1,1,49,73
168,武汉,线下,Female,30-34,Weekend,袜子,1,26,1,1,9,26
616,成都,线下,Male,45-49,Weekday,当季新品,1,149,1,1,59,149
611,深圳,线下,Female,25-29,Weekend,牛仔裤,1,149,1,1,69,149
648,西安,线下,Male,25-29,Weekend,短裤,1,33,1,1,19,33
280,深圳,线下,Male,25-29,Weekend,短裤,1,38,1,1,19,38
375,广州,线上,Male,30-34,Weekend,当季新品,1,149,1,1,59,149
256,武汉,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
375,广州,线上,Female,25-29,Weekday,T恤,1,99,1,1,49,99
50,武汉,线上,Female,>=60,Weekday,T恤,1,79,1,1,49,79
91,武汉,线上,Female,<20,Weekday,T恤,1,99,1,1,49,99
229,深圳,线下,Male,30-34,Weekend,T恤,1,79,1,1,49,79
52,武汉,线上,Female,30-34,Weekday,配件,4,796,4,4,29,199
135,上海,线下,Female,30-34,Weekend,短裤,1,40,1,1,19,40
449,武汉,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
658,深圳,线下,Male,45-49,Weekday,毛衣,1,99,1,1,99,99
28,武汉,线上,Male,45-49,Weekend,袜子,1,20,1,1,9,20
315,武汉,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
229,深圳,线下,Female,25-29,Weekday,当季新品,2,440,3,3,59,147
437,重庆,线下,Female,40-44,Weekend,袜子,1,20,1,1,9,20
21,北京,线下,Male,45-49,Weekday,短裤,1,39,1,1,19,39
32,武汉,线上,Female,55-59,Weekday,T恤,1,59,1,1,49,59
648,西安,线下,Male,45-49,Weekday,当季新品,1,108,1,2,59,54
336,西安,线下,Female,40-44,Weekend,T恤,2,158,2,2,49,79
135,上海,线下,Male,30-34,Weekend,袜子,2,53,2,2,9,27
420,广州,线上,Female,>=60,Weekend,当季新品,1,189,1,1,59,189
449,武汉,线下,Male,30-34,Weekend,T恤,1,79,1,1,49,79
229,深圳,线下,Female,20-24,Weekday,牛仔裤,1,199,1,1,69,199
520,杭州,线下,Male,25-29,Weekend,当季新品,1,189,1,1,59,189
802,西安,线下,Female,35-39,Weekday,T恤,1,59,1,1,49,59
280,深圳,线下,Female,20-24,Weekday,袜子,2,47,2,2,9,24
399,广州,线下,Female,30-34,Weekday,当季新品,2,398,2,2,59,199
658,深圳,线下,Female,25-29,Weekend,T恤,4,594,4,6,49,99
19,南京,线下,Male,20-24,Weekend,T恤,1,158,1,2,49,79
168,武汉,线下,Female,<20,Weekday,T恤,1,99,1,1,49,99
142,上海,线下,Female,45-49,Weekend,短裤,2,79,2,2,19,40
207,上海,线上,Female,20-24,Weekend,配件,1,79,1,1,29,79
182,广州,线上,Female,<20,Weekend,T恤,1,158,1,2,49,79
70,深圳,线下,Female,20-24,Weekday,T恤,1,78,1,2,49,39
70,深圳,线下,Male,<20,Weekday,T恤,1,99,1,1,49,99
20,深圳,线下,Female,35-39,Weekday,T恤,1,99,1,1,49,99
649,杭州,线下,Male,20-24,Weekday,T恤,1,79,1,1,49,79
335,上海,线下,Male,30-34,Weekday,T恤,1,59,1,1,49,59
802,西安,线下,Male,25-29,Weekend,T恤,1,99,1,1,49,99
19,南京,线下,Male,20-24,Weekend,T恤,1,79,1,1,49,79
231,广州,线下,Male,45-49,Weekday,T恤,1,99,1,1,49,99
658,深圳,线下,Female,40-44,Weekday,短裤,1,40,1,1,19,40
280,深圳,线下,Female,30-34,Weekday,短裤,1,33,1,1,19,33
280,深圳,线下,Female,55-59,Weekday,牛仔裤,1,398,1,2,69,199
616,成都,线下,Female,45-49,Weekday,袜子,1,79,1,1,9,79
479,深圳,线下,Female,20-24,Weekend,袜子,1,52,1,2,9,26
737,深圳,线下,Female,35-39,Weekday,配件,5,351,5,5,29,70
21,北京,线下,Male,25-29,Weekday,T恤,1,149,1,1,49,149
479,深圳,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
229,深圳,线下,Male,45-49,Weekday,当季新品,1,54,1,1,59,54
255,杭州,线下,Male,20-24,Weekday,当季新品,1,79,1,1,59,79
335,上海,线下,Female,50-54,Weekend,裙子,1,99,1,1,59,99
70,深圳,线下,Female,25-29,Weekday,当季新品,1,79,1,1,59,79
737,深圳,线下,Female,30-34,Weekday,T恤,1,79,1,1,49,79
575,杭州,线下,Female,35-39,Weekday,T恤,2,158,2,2,49,79
399,广州,线下,Male,30-34,Weekday,T恤,1,99,1,1,49,99
245,杭州,线下,Male,40-44,Weekend,短裤,1,79,1,2,19,40
70,深圳,线下,Female,30-34,Weekday,T恤,1,59,1,1,49,59
70,深圳,线下,Female,20-24,Weekday,牛仔裤,1,59,1,1,69,59
420,广州,线上,Female,40-44,Weekend,运动,1,33,1,1,49,33
323,武汉,线下,Female,30-34,Weekday,配件,2,158,2,2,29,79
669,重庆,线下,Female,20-24,Weekday,裙子,1,199,1,1,59,199
437,重庆,线下,Female,30-34,Weekend,T恤,1,59,1,1,49,59
605,成都,线下,Male,50-54,Weekday,T恤,1,99,1,1,49,99
46,武汉,线下,Female,30-34,Weekend,运动,1,39,1,1,49,39
148,深圳,线下,Female,30-34,Weekend,短裤,3,112,3,3,19,37
611,深圳,线下,Female,25-29,Weekday,T恤,3,293,3,3,49,98
207,上海,线上,Male,25-29,Weekday,袜子,2,98,2,2,9,49
21,北京,线下,Male,>=60,Weekday,裙子,1,79,1,1,59,79
280,深圳,线下,Male,>=60,Weekend,T恤,1,99,1,1,49,99
315,武汉,线下,Female,20-24,Weekend,T恤,1,79,1,1,49,79
208,重庆,线下,Female,35-39,Weekday,T恤,2,158,2,2,49,79
312,杭州,线下,Female,<20,Weekend,T恤,1,99,1,1,49,99
479,深圳,线下,Male,45-49,Weekend,T恤,1,79,1,1,49,79
737,深圳,线下,Female,25-29,Weekday,T恤,1,79,1,1,49,79
280,深圳,线下,Male,35-39,Weekend,毛衣,1,79,1,1,99,79
496,上海,线下,Female,50-54,Weekend,T恤,1,99,1,1,49,99
831,杭州,线下,Female,20-24,Weekend,T恤,1,39,1,1,49,39
19,南京,线下,Female,30-34,Weekend,短裤,1,66,1,2,19,33
248,杭州,线下,Male,30-34,Weekend,配件,1,149,1,1,29,149
256,武汉,线下,Female,35-39,Weekend,袜子,1,75,1,1,9,75
21,北京,线下,Female,30-34,Weekend,袜子,2,37,2,2,9,19
229,深圳,线下,Male,25-29,Weekday,T恤,1,99,1,1,49,99
137,西安,线上,Female,40-44,Weekday,牛仔裤,1,59,1,1,69,59
420,广州,线上,Female,20-24,Weekday,T恤,1,96.37,1,1,49,96
737,深圳,线下,Female,35-39,Weekend,配件,2,348,2,2,29,174
245,杭州,线下,Female,40-44,Weekday,短裤,2,79,2,2,19,40
20,深圳,线下,Female,45-49,Weekend,T恤,1,59,1,1,49,59
312,杭州,线下,Male,35-39,Weekend,T恤,1,79,1,1,49,79
616,成都,线下,Female,25-29,Weekday,T恤,2,237,2,3,49,79
658,深圳,线下,Male,20-24,Weekend,配件,6,663.56,6,9,29,74
442,西安,线下,Male,55-59,Weekday,毛衣,1,197.46,1,2,99,99
496,上海,线下,Female,35-39,Weekday,T恤,4,313.5,4,4,49,78
91,武汉,线上,Female,35-39,Weekend,T恤,1,59,1,1,49,59
142,上海,线下,Male,35-39,Weekday,毛衣,1,398,1,2,99,199
437,重庆,线下,Male,40-44,Weekday,T恤,1,79,1,1,49,79
315,武汉,线下,Female,30-34,Weekday,T恤,1,99,1,1,49,99
21,北京,线下,Male,30-34,Weekend,T恤,4,396,4,4,49,99
50,武汉,线上,Male,20-24,Weekday,T恤,2,198,2,2,49,99
738,深圳,线下,Male,20-24,Weekday,袜子,2,73,2,3,9,24
229,深圳,线下,Male,20-24,Weekend,T恤,1,69.33,1,1,49,69
335,上海,线下,Male,>=60,Weekday,当季新品,1,99,1,1,59,99
575,杭州,线下,Female,>=60,Weekday,袜子,1,79,1,3,9,26
168,武汉,线下,Female,40-44,Weekday,袜子,1,19,1,1,9,19
669,重庆,线下,Female,30-34,Weekday,袜子,1,79,1,1,9,79
375,广州,线上,Male,20-24,Weekday,T恤,1,39,1,1,49,39
148,深圳,线下,Female,20-24,Weekend,牛仔裤,1,79,1,1,69,79
21,北京,线下,Female,>=60,Weekday,裙子,1,79,1,1,59,79
605,成都,线下,Female,30-34,Weekend,T恤,2,98,2,2,49,49
50,武汉,线上,Male,<20,Weekday,当季新品,1,108,1,2,59,54
758,杭州,线下,Female,25-29,Weekend,袜子,1,27,1,1,9,27
20,深圳,线下,Female,20-24,Weekend,配件,2,497,2,3,29,166
245,杭州,线下,Male,20-24,Weekday,当季新品,1,49,1,1,59,49
229,深圳,线下,Female,45-49,Weekend,毛衣,2,597,2,3,99,199
28,武汉,线上,Male,25-29,Weekend,配件,1,79,1,1,29,79
335,上海,线下,Male,>=60,Weekday,T恤,1,99,1,1,49,99
207,上海,线上,Female,>=60,Weekday,当季新品,2,258,2,2,59,129
208,重庆,线下,Female,35-39,Weekday,牛仔裤,1,59,1,1,69,59
375,广州,线上,Female,30-34,Weekday,配件,2,298,2,2,29,149
98,成都,线下,Male,20-24,Weekday,短裤,1,32.26,1,1,19,32
98,成都,线下,Female,45-49,Weekday,T恤,1,79,1,1,49,79
207,上海,线上,Female,<20,Weekday,T恤,3,237,3,3,49,79
437,重庆,线下,Female,35-39,Weekday,袜子,1,39,1,1,9,39
46,武汉,线下,Male,45-49,Weekday,毛衣,1,249,1,1,99,249
207,上海,线上,Male,40-44,Weekend,T恤,1,99,1,1,49,99
360,成都,线下,Male,30-34,Weekend,牛仔裤,1,118,1,2,69,59
52,武汉,线上,Female,30-34,Weekday,配件,2,298,2,2,29,149
479,深圳,线下,Female,20-24,Weekday,T恤,1,149,1,1,49,149
323,武汉,线下,Female,40-44,Weekday,T恤,1,79,1,1,49,79
52,武汉,线上,Female,20-24,Weekend,当季新品,1,79,1,1,59,79
648,西安,线下,Male,20-24,Weekday,袜子,1,27,1,1,9,27
323,武汉,线下,Unkown,Unkown,Weekday,T恤,1,198,1,2,49,99
229,深圳,线下,Female,45-49,Weekday,T恤,1,99,1,1,49,99
142,上海,线下,Male,>=60,Weekday,当季新品,2,98,2,2,59,49
802,西安,线下,Female,25-29,Weekend,T恤,1,79,1,1,49,79
375,广州,线上,Male,>=60,Weekday,短裤,1,39,1,1,19,39
21,北京,线下,Male,50-54,Weekday,当季新品,1,79,1,1,59,79
429,西安,线下,Female,30-34,Weekend,T恤,1,99,1,1,49,99
182,广州,线上,Female,20-24,Weekday,T恤,1,99,1,1,49,99
520,杭州,线下,Female,20-24,Weekend,短裤,2,80,2,2,19,40
658,深圳,线下,Male,25-29,Weekend,运动,1,144,1,1,49,144
496,上海,线下,Female,35-39,Weekend,牛仔裤,2,297,2,3,69,99
46,武汉,线下,Male,30-34,Weekday,配件,1,199,1,1,29,199
605,成都,线下,Female,30-34,Weekend,裙子,1,198,2,2,59,99
21,北京,线下,Female,35-39,Weekday,牛仔裤,2,88,2,2,69,44
142,上海,线下,Male,20-24,Weekday,T恤,1,39,1,1,49,39
648,西安,线下,Male,>=60,Weekend,T恤,1,59,1,1,49,59
